x,y,WeightedProbabiliticGoals,GoalProbability
0,0,0,0
0,2,0.00000863798346506864,0
0,4,0.0000166545179597588,0
0,6,0.0000223868294584756,0
0,8,0.0000209794423109063,0
0,10,0.000013706801158443,0
0,12,0.0000625575399762256,0
0,14,0.000293843917608402,0
0,16,0.00111319053153948,0.001
0,18,0.00284801605580659,0.003
0,20,0.00517297698251724,0.005
0,22,0.00658032318028047,0.005
0,24,0.00615025146891685,0.004
0,26,0.00514244843156201,0.002
0,28,0.00660026546884663,0.002
0,30,0.0136391731046251,0.003
0,32,0.0273283063585839,0.004
0,34,0.0445563123891776,0.005
0,36,0.0594465027385846,0.006
0,38,0.0665390188984776,0.006
0,40,0.0643269163070122,0.006
0,42,0.055805157141708,0.006
0,44,0.0453207239676087,0.005
0,46,0.0340683936168882,0.005
0,48,0.0219163156747795,0.004
0,50,0.011142839922471,0.003
0,52,0.00436024857255242,0.002
0,54,0.00179039098618433,0.002
0,56,0.00178381144690864,0.002
0,58,0.00273374535227282,0.003
0,60,0.00325851041506173,0.003
0,62,0.00275658673779558,0.003
0,64,0.00170963924399923,0.002
0,66,0.000908268010450117,0.001
0,68,0.000562347578066875,0.001
0,70,0.000414095327212798,0.001
0,72,0.000282884732021963,0.001
0,74,0.000200635681781065,0.001
0,76,0.000225512359657101,0.001
0,78,0.00032433869484988,0.001
0,80,0.000376501705854165,0.001
2,0,0.0000232091111481195,0
2,2,0.0000641855670518129,0
2,4,0.000123753383361359,0
2,6,0.000196307303790054,0
2,8,0.000225571200956308,0
2,10,0.000214839333877072,0
2,12,0.000354036670630781,0
2,14,0.00111249729825768,0.001
2,16,0.00377506736741414,0.002
2,18,0.00967314944943292,0.005
2,20,0.0175871884194092,0.008
2,22,0.0227916109803619,0.008
2,24,0.0217038542182063,0.006
2,26,0.0178757964824551,0.004
2,28,0.0200174121091741,0.003
2,30,0.0364749015065049,0.004
2,32,0.0695952726443262,0.005
2,34,0.111606376928926,0.006
2,36,0.146654962319629,0.007
2,38,0.161625984379842,0.007
2,40,0.154510019850263,0.007
2,42,0.134711037748153,0.006
2,44,0.111759227343249,0.006
2,46,0.08579459679269,0.006
2,48,0.0557793676057496,0.005
2,50,0.0285046978862047,0.004
2,52,0.0113505838937435,0.003
2,54,0.00482076245263237,0.002
2,56,0.00493131922438112,0.003
2,58,0.00753421030493948,0.004
2,60,0.00897016502338801,0.005
2,62,0.00765225019091809,0.004
