endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
38,46,187.838468332345,0.02,0.006
38,48,226.336690958144,0.035,0.007
38,50,258.346376094955,0.046,0.006
38,52,265.984198272042,0.06,0.006
38,54,254.768773511939,0.101,0.009
38,56,247.91619585407,0.188,0.016
36,42,129.407007013374,0.006,0.003
36,44,135.075122905323,0.016,0.006
36,46,150.580857130197,0.031,0.009
36,48,178.997360295221,0.042,0.009
36,50,208.798772467076,0.038,0.007
36,52,224.711075508632,0.036,0.006
36,54,227.850984133297,0.06,0.007
36,56,232.012141273836,0.118,0.013
36,58,239.978214005733,0.201,0.024
34,40,115.715124912823,0.003,0.002
34,42,109.648933190826,0.008,0.003
34,44,105.449062088143,0.018,0.008
34,46,110.305759078911,0.031,0.012
34,48,130.377150721389,0.036,0.012
34,50,159.076820736987,0.027,0.008
34,52,183.643988561662,0.018,0.005
34,54,200.275522876546,0.023,0.005
34,56,213.290904582426,0.043,0.008
34,58,221.532642372838,0.075,0.014
34,60,216.115934555555,0.099,0.02
32,40,94.2757710147574,0.002,0.001
32,42,84.6241140889609,0.006,0.003
32,44,75.4588516939968,0.012,0.007
32,46,75.1590713494265,0.018,0.012
32,48,90.8319712819148,0.018,0.012
32,50,117.874859639227,0.012,0.007
32,52,144.802928649393,0.006,0.004
32,54,165.570353781699,0.005,0.003
32,56,180.924724302801,0.01,0.004
32,58,189.670058613081,0.017,0.007
32,60,186.158649663388,0.025,0.009
32,62,167.177545772877,0.023,0.01
30,38,76.7773592913599,0.002,0.003
30,40,66.3934778567662,0.001,0.002
30,42,57.3756383533477,0.002,0.003
30,44,49.983957844679,0.004,0.006
30,46,52.0150846119845,0.005,0.009
30,48,68.7134093470764,0.005,0.008
30,50,93.9320740928738,0.003,0.004
30,52,116.059158924648,0.001,0.002
30,54,130.282417261018,0.001,0.002
30,56,140.612288681433,0.002,0.002
30,58,148.868052669619,0.005,0.004
30,60,149.710561773228,0.006,0.005
30,62,137.409531506177,0.006,0.005
28,38,52.9128546733214,0.006,0.007
28,40,41.277902262774,0.002,0.005
28,42,33.7791866683845,0.001,0.003
28,44,31.6450076384412,0.001,0.004
28,46,40.306068374064,0.001,0.004
28,48,61.6324425078728,0.001,0.003
28,50,86.8893641722384,0,0.002
28,52,103.427645302959,0,0.001
28,54,108.646365417893,0.001,0.002
28,56,111.085774262475,0.004,0.004
28,58,115.818269984774,0.007,0.006
28,60,116.983774032731,0.008,0.007
28,62,107.726741632648,0.005,0.007
26,38,38.5796166797053,0.011,0.014
26,40,25.2458048642067,0.003,0.012
26,42,18.396491040731,0.001,0.007
26,44,19.7795470550292,0,0.003
26,46,32.7343860634665,0,0.001
26,48,56.9529588860599,0,0.001
26,50,83.0935087411088,0,0.001
26,52,98.6208073116466,0.001,0.001
26,54,101.139302240479,0.004,0.004
26,56,99.8685143147428,0.013,0.01
26,58,100.298969651006,0.025,0.016
26,60,96.9272245664537,0.026,0.019
26,62,85.5181869468191,0.015,0.018
24,38,29.5179007507098,0.012,0.02
24,40,17.1923801451812,0.003,0.019
24,42,10.7686507182115,0.001,0.012
24,44,12.2767392789556,0,0.003
24,46,23.8291588054069,0,0.001
24,48,45.2303003280645,0,0
24,50,69.5943815921296,0,0.001
24,52,86.7188926628215,0.002,0.002
24,54,93.2117192753464,0.009,0.007
24,56,94.47208254531,0.031,0.017
24,58,93.2351356947627,0.059,0.029
24,60,85.2787628329031,0.064,0.037
24,62,70.9496167377179,0.037,0.036
22,38,22.9608660067863,0.007,0.02
22,40,14.7251560861031,0.002,0.018
22,42,9.1393000572558,0,0.011
22,44,8.42643680135398,0,0.003
22,46,14.7748652908789,0,0
22,48,28.8984106697952,0,0
22,50,47.3021378061095,0,0.001
22,52,63.4987250095865,0.002,0.004
22,54,73.7649211379134,0.011,0.011
22,56,78.9309693856412,0.037,0.024
22,58,78.5658692762842,0.073,0.041
22,60,70.1225391363391,0.081,0.053
22,62,57.3311870085405,0.048,0.052
20,40,18.7351982183942,0.001,0.008
20,42,13.4175151657534,0,0.004
20,44,9.25553279292403,0,0.002
20,46,9.56075336502388,0,0
20,48,15.6639471482471,0,0
20,50,25.9754441318568,0,0.002
20,52,37.0843502298689,0.001,0.005
20,54,46.2217191255724,0.006,0.014
20,56,52.0688864776873,0.022,0.03
20,58,52.9297778543603,0.045,0.049
20,60,48.0255246726747,0.051,0.063
20,62,41.8454042347306,0.03,0.058
18,42,22.2217090632695,0,0.001
18,44,14.4377782969841,0,0
18,46,9.92748321825108,0,0
18,48,9.89723014127467,0,0
18,50,12.9560784001193,0,0.002
18,52,17.4758630195353,0,0.006
18,54,22.1999478270035,0.002,0.017
18,56,25.8934260604188,0.006,0.035
18,58,27.3148328362789,0.014,0.055
18,60,26.8262829709339,0.016,0.064
16,42,29.5390490294473,0,0
16,44,20.5623974321249,0,0
16,46,14.4154374897739,0,0
16,48,11.216521499074,0,0
16,50,9.22021289720958,0,0.001
16,52,8.24883707136652,0,0.005
16,54,8.63951275556646,0,0.017
16,56,9.91670162431376,0.001,0.036
16,58,11.4082948738477,0.002,0.052
14,46,19.2020433533394,0,0
14,48,15.711432431498,0,0
14,50,10.8649082367454,0,0
14,52,6.24610480624258,0,0.002
14,54,3.89941165026234,0,0.011
14,56,3.96198876171629,0,0.025
28,70,53.0591710175767,0.011,0.017
28,72,42.3977187322244,0.011,0.021
28,74,29.2955657601823,0.005,0.022
28,76,17.7395086847015,0.001,0.017
28,78,9.85625536602232,0,0.011
28,80,4.91943792897196,0,0.005
26,66,65.6202143645681,0.005,0.012
26,68,64.1270910580233,0.013,0.017
26,70,59.6455218670344,0.024,0.024
26,72,46.9510138675228,0.023,0.03
26,74,29.5794408601938,0.011,0.033
26,76,14.8934924093849,0.003,0.032
26,78,6.3245543693474,0,0.026
26,80,2.4115287963716,0,0.016
24,64,60.4164751180625,0.012,0.026
24,66,60.4114186843205,0.006,0.018
24,68,64.3658325769101,0.015,0.019
24,70,60.7927089342503,0.027,0.026
24,72,46.4713476179046,0.026,0.033
24,74,27.8508389314089,0.013,0.039
24,76,13.0029970754243,0.003,0.04
24,78,4.79674057785833,0,0.037
24,80,1.45695041299973,0,0.029
22,64,50.8372969142591,0.015,0.035
22,66,54.555016694101,0.005,0.019
22,68,59.3353252602872,0.009,0.017
22,70,54.6985557100024,0.016,0.022
22,72,40.5719872779045,0.015,0.029
22,74,24.3307957847798,0.007,0.034
22,76,11.9533189427434,0.002,0.034
22,78,4.82683736525863,0,0.028
22,80,1.58365354243568,0,0.02
20,64,41.8779703790957,0.01,0.034
20,66,48.3484420229967,0.003,0.015
20,68,52.3520015459236,0.003,0.011
20,70,47.1783829975216,0.005,0.014
20,72,35.4973201153767,0.005,0.018
20,74,23.3809720968328,0.002,0.019
20,76,13.6497683897229,0,0.016
20,78,6.70880785464865,0,0.011
20,80,2.57579551276321,0,0.007
18,62,27.9287469616907,0.01,0.05
18,64,33.9477916670278,0.003,0.024
18,66,42.2732743882297,0.001,0.009
18,68,45.9601509313413,0.001,0.005
18,70,42.2334489829184,0.001,0.006
18,72,34.5354471632033,0.001,0.007
18,74,26.2319172984037,0,0.006
18,76,17.6877836418635,0,0.004
18,78,9.63143028271475,0,0.003
18,80,3.93122680143855,0,0.002
16,62,18.5237311959942,0.001,0.03
16,64,26.6408194775122,0,0.012
16,66,34.9650940556163,0,0.004
16,68,39.3448267319744,0,0.002
16,70,38.9315232506416,0,0.002
16,72,35.4614520455785,0,0.002
16,74,29.4588883128793,0,0.001
16,76,20.7640496205788,0,0.001
16,78,11.4543231952587,0,0.001
16,80,4.68121162662925,0,0
14,62,14.0617484831066,0,0.011
14,64,20.22725297505,0,0.004
14,66,26.5822344217787,0,0.001
14,68,31.9783524767965,0,0.001
14,70,35.5214321654413,0,0
14,72,35.6218442480484,0,0
14,74,30.6747718101459,0,0
14,76,21.436897337037,0,0
